Unnamed: 0,Date,Text,label,label_id
139,2015-04-25,पाँचथर भन्नु भएको होला । त्यता खासै क्षति छैन । काठमाडौंमा बढी क्षति भन्ने छ । चिन्ता नगर्नुस् । सबै सकुशल रहुन् कामना गरौं ।,POSITIVE,1.0
140,2015-04-25,हे दैब के बिपत हो यो । देशमा बिपत पर्दा बाहिर रहंदाको छटपटि.😒😒😒,NEGATIVE,2.0
141,2015-04-25,"सी के लाल ले सी एन एन मा टलीफोनमा भूकम्पको जानकारी दिदैछन,",NEUTRAL,0.0
142,2015-04-25,यत्तिको हुन्छ भन्नि त सबलाई थाहा थियो तर यती छिट्टै हुन्छ भन्नि थाहा थिएन !पशुपतिनाथले सबैको रक्षा गरुन !,POSITIVE,1.0
143,2015-04-25,"पानीमा खसेको मोवाईल र प्रेममा फसेको मान्छे, दुबै उस्तै हुन्।
No Warranty, No Guarantee ! ;)",NEUTRAL,0.0
144,2015-04-25,के चै परेछ त तेस्तो कि पड्कीने चिज हो नि हैट बुढा तेस्तो पड्कीने सामान पनि बोक्छौ 😁😁😁,NEUTRAL,0.0
145,2015-04-25,"फोन गर्न दिउं NTC मा ब्यालेन्स थेन, नदिंउ त यत्रो फोन चलार बस्या छ, फोन छैन भनुं। धत् बडा नमजा भो हेर्नुस।",NEUTRAL,0.0
146,2015-04-25,नाई तेस्तो भन्ना सक्दिन म। ब्रु तिमी श्रीमान जिउ भाना न,NEUTRAL,0.0
147,2015-04-25,आज राती पलङ माथी हैन पलङ तल बेड लगाएर सुत्नुस । के थाहा राती पनि भुकम्प आउन सक्छ । #earthquakeinnepal,NEUTRAL,0.0
148,2015-04-25,"सहयोग जारी राख्नु.अपडेट भरे गर्नु, १,२ ओटा फोटो भरे अपलोड गर्नु, I hope all is safe back home.",POSITIVE,1.0
149,2015-04-25,प्लिज बाग्लुङ तिर को कोहि हुनुन्छ भने भन्नुस् न कस्तो छ स्थिती ? फोन पनि लाग्दैन !,NEGATIVE,2.0
150,2015-04-25,धापासीका पुराना अधिकांस र नया केहि घर पुर्ण नस्ट भएको अबस्था,NEGATIVE,2.0
151,2015-04-25,भुकम्पको धक्का अझै आइरहेको छ । सबैजना खुल्ला स्थानमा बस्नुहोला ।,NEUTRAL,0.0
152,2015-04-25,"नेपालको रक्षा गर भगवान् 
यस्तो दुर्दशा जीवनमा पहिलो चोटि
लौन अजै हल्लिदै छ के हो यस्तो
दिनैभरी जान्छ जस्तो छ मरिन्छ अाज बाँचिदैन",NEGATIVE,2.0
153,2015-04-25,"राजधानि भु-कम्पको दलदलमा रोइरहेछ,
स्याला F.Mहरु लोग गित लगायर बसिराछन,थुक्क पत्रकारिता जगत :((",NEGATIVE,2.0
154,2015-04-25,अफिस आउँदा आउदै दुई किलो माछा किनेर पकाउन दियको खानै नपाइ मरिने भो भनेको धन्न बाच्चियो अब छिटै गरेर खाइन्छ फेरि पो आउने हो कि,NEGATIVE,2.0
155,2015-04-25,"रातमा झलमल्ल काठमाडाैं (फोटो कथा)
१२ वैशाख, काठमाडौ । नेपालको राजधानी काठमाडौ दिनमा धुँवा धुलोले जति प्रदुषण.",NEUTRAL,0.0
156,2015-04-25,नेपालको काठमाडौ सुनधारा स्थित रहेको धररामा भुकम्पले क्षत बीक्षत भएको अबस्था,NEGATIVE,2.0
157,2015-04-25,गंगबु नयाबसपार्क सामाखुसी एरियाको केछ स्थिति कोहि भए जानकारि पाउन 😔😔,NEUTRAL,0.0
158,2015-04-25,कोई लाई के धन्दा घर ज्वईलाई खानाको धन्दा भनेको यहि हो,NEUTRAL,0.0
159,2015-04-25,"कुलेश्वर कता पटि हो तपाईं, घर हरु ढ्लेको केही जानकारी त छैन ?",NEUTRAL,0.0
160,2015-04-25,"जति भुकम्प गय पनि नेट चाइ चल्दो रैछ , धन्न ?",POSITIVE,1.0
161,2015-04-25,"साथीहरु यस्ता हुन्छन्, भुकम्प गएर लर्बराउदा कहिले नखानेलाई पनि जाँडले मातेको भनेर उल्लि र बिल्ली लगाउछन् !",NEGATIVE,2.0
162,2015-04-25,हे ईश्वर सबैलाई केही नभएको होस् आज करिब १२:०० बजे यति ठुलो भुकम्प गयो कि मैले आज सम्म यति ठुलो गयेको जानेको थीएन!,POSITIVE,1.0
